prediccion,test
16.952763,16.593
16.952763,16.592
16.952763,16.591
16.951853,16.59
16.951803,16.59
16.951797,16.589
16.950888,16.588
16.950838,16.587
16.950832,16.586
16.949924,16.585
16.949875,16.585
16.94896,16.584
16.94891,16.583
16.947996,16.582
16.947945,16.581
16.947031,16.58
16.946981,16.58
16.946974,16.579
16.946066,16.578
16.946016,16.577
16.945103,16.576
16.945051,16.575
16.944138,16.575
16.943178,16.575
16.943123,16.576
16.94221,16.577
16.94125,16.577
16.940287,16.578
16.939322,16.579
16.938358,16.579
16.937393,16.58
16.93643,16.58
16.935465,16.581
16.934502,16.582
16.93263,16.582
16.931616,16.583
16.930645,16.584
16.92968,16.584
16.92781,16.585
16.926794,16.586
16.925825,16.586
16.92486,16.587
16.923895,16.588
16.922028,16.589
16.921011,16.589
16.92004,16.59
16.91817,16.591
16.917154,16.592
16.915281,16.592
16.914263,16.593
16.91239,16.594
16.911371,16.595
16.909498,16.595
16.907578,16.596
16.906553,16.597
16.90468,16.598
16.90276,16.599
16.900833,16.599
16.898907,16.6
16.896978,16.601
16.895052,16.602
16.893126,16.602
16.8912,16.603
16.889273,16.607
16.887346,16.61
16.885418,16.614
16.883492,16.618
16.881565,16.621
16.879639,16.625
16.877714,16.629
16.875788,16.632
16.873861,16.636
16.871935,16.64
16.870008,16.643
16.868082,16.647
16.866158,16.65
16.864231,16.654
16.862305,16.658
16.859484,16.661
16.8575,16.665
16.855566,16.669
16.852745,16.672
16.85076,16.676
16.848827,16.681
16.846008,16.685
16.844023,16.69
16.84209,16.695
16.840164,16.699
16.837345,16.704
16.83536,16.709
16.833427,16.713
16.831503,16.718
16.829578,16.723
16.827654,16.727
16.82573,16.732
16.823805,16.737
16.822771,16.741
16.82091,16.746
16.818993,16.751
16.81707,16.755
16.815145,16.76
16.813221,16.765
16.812187,16.769
16.810328,16.771
16.80841,16.772
16.806488,16.773
16.804564,16.775
16.803528,16.776
16.80167,16.777
16.800642,16.779
16.798784,16.78
16.797756,16.782
16.796785,16.783
16.794937,16.784
16.79391,16.786
16.792938,16.787
16.791977,16.788
16.791014,16.79
16.790052,16.791
16.789091,16.792
16.789015,16.794
16.78812,16.795
16.787167,16.796
16.787092,16.797
16.787083,16.798
16.78708,16.799
16.78708,16.8
16.786196,16.801
16.786129,16.802
16.78612,16.803
16.78612,16.804
16.78612,16.805
16.78612,16.806
16.78612,16.807
16.78612,16.808
16.78612,16.809
16.78612,16.81
16.78612,16.811
16.78612,16.812
16.787004,16.813
16.787071,16.814
16.787079,16.815
16.78708,16.816
16.78708,16.821
16.787966,16.827
16.788033,16.832
16.788927,16.837
16.788996,16.842
16.78989,16.847
16.789957,16.852
16.790852,16.857
16.790918,16.863
16.791813,16.868
16.791882,16.873
16.792776,16.878
16.79373,16.883
16.793804,16.888
16.794699,16.894
16.795654,16.899
16.796614,16.904
16.79669,16.909
16.797586,16.914
16.79854,16.919
16.798615,16.922
16.799511,16.924
16.800465,16.927
16.801426,16.929
16.802387,16.932
16.80335,16.934
16.804312,16.936
16.804386,16.939
16.805285,16.941
16.807127,16.944
16.808153,16.946
16.809124,16.949
16.810087,16.951
16.811049,16.953
16.812012,16.956
16.812973,16.958
16.814825,16.961
16.815853,16.963
16.816822,16.966
16.818676,16.968
16.819702,16.969
16.821564,16.97
16.82259,16.971
16.82356,16.972
16.825415,16.973
16.82644,16.974
16.827412,16.975
16.828375,16.976
16.829338,16.977
16.830301,16.978
16.831263,16.979
16.832226,16.98
16.833189,16.981
16.834152,16.982
16.836008,16.983
16.837032,16.984
16.838003,16.985
16.838966,16.986
16.83993,16.988
16.840893,16.989
16.841854,16.988
16.842817,16.987
16.84378,16.986
16.844744,16.985
16.845707,16.984
16.84667,16.983
16.847633,16.983
16.848597,16.982
16.84956,16.981
16.850523,16.98
16.851484,16.979
16.852448,16.978
16.85341,16.978
16.854374,16.977
16.855337,16.976
16.8563,16.975
16.857264,16.974
16.858227,16.973
16.85919,16.972
16.860153,16.972
16.86022,16.972
16.861126,16.972
16.861185,16.972
16.86119,16.973
16.86209,16.973
16.862148,16.973
16.862154,16.973
16.862156,16.973
16.86126,16.974
16.8612,16.974
16.861193,16.974
16.860296,16.974
16.860237,16.975
16.86023,16.975
16.859333,16.975
16.859274,16.975
16.859266,16.976
16.85837,16.976
16.85831,16.976
16.858303,16.976
16.858303,16.975
16.858303,16.974
16.858303,16.974
16.858303,16.973
16.8592,16.972
16.859259,16.971
16.859266,16.97
16.860163,16.969
16.860222,16.968
16.86023,16.967
16.86023,16.966
16.861126,16.966
16.861185,16.965
16.86209,16.964
16.862148,16.963
16.863052,16.962
16.863111,16.961
16.864016,16.96
16.864075,16.959
16.864979,16.958
16.865038,16.955
16.865942,16.952
16.866898,16.949
16.866962,16.945
16.867868,16.942
16.867928,16.939
16.867933,16.936
16.867935,16.933
16.867935,16.929
16.867935,16.926
16.867935,16.923
16.867935,16.92
16.867935,16.917
16.867935,16.913
16.867935,16.91
16.867935,16.907
16.867037,16.904
16.86698,16.901
16.866076,16.897
16.866016,16.894
16.866009,16.896
16.86511,16.898
16.865053,16.9
16.865046,16.902
16.86415,16.904
16.86409,16.906
16.864082,16.908
16.863186,16.91
16.863127,16.912
16.86312,16.914
16.862223,16.915
16.862164,16.917
16.86126,16.919
16.8612,16.921
16.861193,16.923
16.860296,16.925
16.860237,16.927
16.86023,16.929
16.86023,16.931
16.859333,16.933
16.859274,16.932
16.859266,16.932
16.85837,16.931
16.857414,16.93
16.85735,16.93
16.857342,16.929
16.856443,16.929
16.856384,16.928
16.855482,16.927
16.854527,16.927
16.85446,16.926
16.853556,16.925
16.8526,16.925
16.852533,16.924
16.851631,16.924
16.850676,16.923
16.849712,16.922
16.84875,16.922
16.847788,16.921
16.84772,16.92
16.846817,16.919
16.846756,16.918
16.845854,16.916
16.845793,16.915
16.845785,16.913
16.845785,16.912
16.84489,16.91
16.84483,16.909
16.844822,16.907
16.844822,16.906
16.844822,16.904
16.843927,16.903
16.843866,16.902
16.843859,16.9
16.843859,16.899
16.843859,16.897
16.843859,16.896
16.843859,16.894
16.843859,16.893
16.843859,16.891
16.843859,16.89
16.844753,16.888
16.844812,16.887
16.84482,16.885
16.844822,16.884
16.844822,16.882
16.845716,16.881
16.845776,16.879
16.845783,16.878
16.845785,16.876
16.845785,16.874
16.846678,16.873
16.846739,16.871
16.847641,16.87
16.847702,16.868
16.84771,16.867
16.848604,16.865
16.848665,16.864
16.849567,16.862
16.849628,16.861
16.849636,16.859
16.85053,16.857
16.850592,16.856
16.850597,16.854
16.851494,16.852
16.85245,16.851
16.852516,16.849
16.85342,16.848
16.854376,16.846
16.855337,16.844
16.8563,16.843
16.857264,16.841
16.858227,16.839
16.85919,16.838
16.860153,16.836
16.862015,16.834
16.863035,16.833
16.864902,16.831
16.866823,16.83
16.867851,16.828
16.86972,16.827
16.871641,16.825
16.873568,16.824
16.875494,16.823
16.877422,16.821
16.879349,16.82
16.881277,16.819
16.883205,16.817
16.885132,16.816
16.88796,16.815
16.889944,16.814
16.891878,16.812
16.894709,16.811
16.896692,16.81
16.898626,16.808
16.901457,16.807
16.90344,16.806
16.905375,16.804
16.908207,16.803
16.91019,16.802
16.912125,16.8
16.914053,16.798
16.915983,16.797
16.918816,16.795
16.920797,16.793
16.922733,16.791
16.924662,16.79
16.926592,16.788
16.92852,16.786
16.931355,16.785
16.933336,16.783
16.935272,16.781
16.9372,16.779
16.93913,16.778
16.941967,16.776
16.943949,16.774
16.945883,16.772
16.947813,16.771
16.949743,16.769
16.950764,16.767
16.952642,16.767
16.954567,16.767
16.956497,16.767
16.958427,16.767
16.960358,16.767
16.961376,16.767
16.963257,16.767
16.965183,16.767
16.967112,16.767
16.969042,16.767
16.970972,16.767
16.973816,16.767
16.975792,16.767
16.977728,16.767
16.97966,16.767
16.98159,16.767
16.98352,16.767
16.98545,16.767
16.987383,16.767
16.989313,16.767
16.991243,16.765
16.993176,16.763
16.995106,16.76
16.997038,16.758
16.998968,16.756
17.001816,16.753
17.003792,16.751
17.005728,16.749
17.007658,16.746
17.010508,16.744
17.012482,16.742
17.01442,16.739
17.016352,16.737
17.018282,16.735
17.020214,16.732
17.023064,16.73
17.025038,16.728
17.026976,16.726
17.028908,16.723
17.03084,16.721
17.032772,16.72
17.034704,16.719
17.036636,16.718
17.038568,16.717
17.03958,16.716
17.041471,16.715
17.0434,16.714
17.045332,16.713
17.046343,16.712
17.048235,16.711
17.049242,16.71
17.051134,16.709
17.05214,16.708
17.054033,16.707
17.055038,16.706
17.05601,16.705
17.057898,16.704
17.058905,16.703
17.059874,16.702
17.061764,16.701
17.062769,16.702
17.06374,16.702
17.06563,16.703
17.066635,16.703
17.067606,16.704
17.068571,16.704
17.069538,16.705
17.070505,16.705
17.071472,16.706
17.072437,16.706
17.073404,16.707
17.074371,16.708
17.075336,16.708
17.076303,16.709
17.07727,16.709
17.078238,16.71
17.079203,16.71
17.08017,16.711
17.081137,16.711
17.082104,16.712
17.08307,16.716
17.084036,16.721
17.084078,16.725
17.085007,16.729
17.085045,16.734
17.085974,16.738
17.086937,16.742
17.086977,16.746
17.087908,16.751
17.087944,16.755
17.088875,16.759
17.088911,16.764
17.08984,16.768
17.089876,16.772
17.08988,16.777
17.090807,16.781
17.090843,16.785
17.090847,16.79
17.091774,16.794
17.09181,16.798
17.092741,16.802
17.092777,16.807
17.093708,16.811
17.093744,16.815
17.094675,16.819
17.09471,16.823
17.094713,16.827
17.095642,16.831
17.095676,16.835
17.09568,16.839
17.09568,16.843
17.096607,16.848
17.096643,16.852
17.096647,16.856
17.096647,16.86
17.096647,16.864
17.096647,16.868
17.096647,16.872
17.096647,16.876
17.097574,16.88
17.09761,16.886
17.097614,16.892
17.097614,16.898
17.097614,16.904
17.097614,16.911
17.097614,16.917
17.097614,16.923
17.097614,16.929
17.097614,16.935
17.097614,16.941
17.097614,16.947
17.097614,16.953
17.096687,16.959
17.096651,16.965
17.096647,16.971
17.096647,16.977
17.096647,16.983
17.096647,16.989
17.09572,16.995
17.095686,17.001
17.09568,17.003
17.094753,17.004
17.094719,17.005
17.094715,17.006
17.094715,17.008
17.093788,17.009
17.093752,17.01
17.093748,17.012
17.092821,17.013
17.092785,17.014
17.091854,17.016
17.091818,17.017
17.091814,17.018
17.090887,17.019
17.089926,17.021
17.089886,17.022
17.088955,17.023
17.088919,17.025
17.088915,17.026
17.088915,17.027
17.087988,17.026
17.087952,17.025
17.087948,17.023
17.087948,17.022
17.087023,17.021
17.086985,17.02
17.08698,17.018
17.08698,17.017
17.086056,17.016
17.08602,17.015
17.086016,17.014
17.08694,17.012
17.086977,17.011
17.08698,17.01
17.087908,17.009
17.087944,17.007
17.088875,17.006
17.088911,17.005
17.08984,17.004
17.089876,17.002
17.090807,17.003
17.09177,17.004
17.09181,17.005
17.092741,17.006
17.093704,17.007
17.09467,17.007
17.09471,17.008
17.09564,17.009
17.096603,17.01
17.09757,17.011
17.098537,17.012
17.098577,17.012
17.099508,17.013
17.100471,17.014
17.101439,17.015
17.101477,17.016
17.10241,17.017
17.103373,17.017
17.10341,17.018
17.104343,17.019
17.104378,17.022
17.104382,17.025
17.10531,17.029
17.106274,17.032
17.106312,17.035
17.107243,17.038
17.108206,17.041
17.108244,17.044
17.109177,17.047
17.11014,17.051
17.111107,17.054
17.112074,17.057
17.11304,17.06
17.114008,17.063
17.114975,17.066
17.116873,17.069
17.117872,17.072
17.118843,17.076
17.11981,17.079
17.121708,17.082
17.12271,17.084
17.123678,17.086
17.125576,17.088
17.126577,17.09
17.128479,17.092
17.13041,17.094
17.131413,17.096
17.133316,17.098
17.135246,17.1
17.13718,17.102
17.138184,17.104
17.140087,17.106
17.141087,17.108
17.14299,17.11
17.14399,17.111
17.145893,17.113
17.14689,17.115
17.148794,17.117
17.149794,17.119
17.150764,17.121
17.152666,17.122
17.153664,17.123
17.154634,17.124
17.156536,17.126
17.157534,17.127
17.15944,17.128
17.161371,17.129
17.162373,17.13
17.163343,17.131
17.165245,17.132
17.166243,17.133
17.167213,17.134
17.169117,17.135
17.170113,17.136
17.171083,17.137
17.172052,17.138
17.173956,17.139
17.174952,17.14
17.175922,17.141
17.177828,17.142
17.17976,17.142
17.18076,17.143
17.182667,17.143
17.183662,17.143
17.185572,17.143
17.186567,17.143
17.188475,17.143
17.18947,17.143
17.19138,17.144
17.192375,17.144
17.193346,17.144
17.194313,17.144
17.195282,17.144
17.197187,17.144
17.198183,17.144
17.198215,17.145
17.199158,17.145
17.200123,17.145
17.20109,17.145
17.201118,17.145
17.20206,17.146
17.202087,17.147
17.202091,17.148
17.202091,17.148
17.20303,17.149
17.203056,17.15
17.203058,17.151
17.203058,17.152
17.203999,17.153
17.204023,17.153
17.204966,17.154
17.204992,17.155
17.205935,17.156
17.2069,17.157
17.206928,17.157
17.20787,17.158
17.208836,17.159
17.209803,17.16
17.210772,17.161
17.21268,17.161
17.213675,17.163
17.214645,17.164
17.216553,17.166
17.217546,17.168
17.21946,17.169
17.221392,17.171
17.22333,17.172
17.225267,17.174
17.227203,17.175
17.230082,17.177
17.232044,17.178
17.233984,17.18
17.23592,17.181
17.237858,17.183
17.240738,17.184
17.242699,17.186
17.244638,17.187
17.246576,17.189
17.249456,17.19
17.251417,17.192
17.253357,17.194
17.256239,17.197
17.259144,17.2
17.261105,17.202
17.26399,17.205
17.266895,17.208
17.268856,17.211
17.271744,17.213
17.274649,17.216
17.277555,17.219
17.280464,17.221
17.283371,17.224
17.286278,17.227
17.290134,17.23
17.293062,17.232
17.29692,17.235
17.299847,17.238
17.303707,17.24
17.306633,17.243
17.310493,17.246
17.31342,17.25
17.31728,17.255
17.321157,17.259
17.324085,17.264
17.327948,17.268
17.331825,17.273
17.334751,17.277
17.338615,17.281
17.342493,17.286
17.346373,17.29
17.349298,17.295
17.353165,17.299
17.357042,17.304
17.359968,17.308
17.363834,17.313
17.366758,17.317
17.36967,17.322
17.373537,17.326
17.37646,17.331
17.379372,17.335
17.382282,17.34
17.385193,17.345
17.388103,17.35
17.391014,17.355
17.393925,17.36
17.396835,17.365
17.399748,17.37
17.402658,17.375
17.404612,17.38
17.407513,17.385
17.410421,17.39
17.413334,17.395
17.416245,17.4
17.419157,17.405
17.422068,17.41
17.42498,17.415
17.42789,17.42
17.430803,17.425
17.433716,17.43
17.436626,17.435
17.439539,17.439
17.44149,17.443
17.444395,17.446
17.447306,17.45
17.450218,17.453
17.452168,17.457
17.454111,17.46
17.457014,17.464
17.458963,17.467
17.460907,17.471
17.462849,17.474
17.465754,17.478
17.467701,17.481
17.469645,17.485
17.471586,17.488
17.473528,17.492
17.47547,17.495
17.478376,17.499
17.480324,17.503
17.482265,17.506
17.48421,17.509
17.48615,17.513
17.488092,17.516
17.489069,17.52
17.491007,17.523
17.492949,17.526
17.49489,17.53
17.496832,17.533
17.498775,17.536
17.500717,17.54
17.501694,17.543
17.503632,17.546
17.505573,17.55
17.507515,17.553
17.509459,17.557
17.5114,17.56
17.514309,17.563
17.516256,17.567
17.5182,17.57
17.520142,17.573
17.522085,17.575
17.524027,17.577
17.52597,17.579
17.527912,17.581
17.529856,17.583
17.531797,17.585
17.53471,17.587
17.536654,17.588
17.538597,17.59
17.54054,17.592
17.542484,17.594
17.544426,17.596
17.54637,17.598
17.548313,17.6
17.550257,17.602
17.552198,17.603
17.554142,17.605
17.556086,17.607
17.55803,17.609
17.559973,17.611
17.561914,17.613
17.563858,17.615
17.565802,17.616
17.567745,17.618
17.569689,17.62
17.571632,17.622
17.573576,17.623
17.57552,17.625
17.577461,17.627
17.579405,17.629
17.581348,17.63
17.583292,17.632
17.585236,17.634
17.58718,17.636
17.589123,17.638
17.590096,17.639
17.59204,17.641
17.593983,17.643
17.595926,17.645
17.596897,17.646
17.598843,17.647
17.599813,17.647
17.601759,17.647
17.602728,17.647
17.604675,17.647
17.605644,17.648
17.60759,17.648
17.60856,17.648
17.609533,17.648
17.611479,17.649
17.612448,17.649
17.61342,17.649
17.615366,17.649
17.616335,17.649
17.617308,17.65
17.619255,17.65
17.620224,17.65
17.621197,17.65
17.623142,17.651
17.624111,17.651
17.625084,17.653
17.627031,17.654
17.628,17.656
17.629948,17.658
17.630917,17.66
17.632864,17.661
17.633833,17.663
17.63578,17.665
17.63675,17.667
17.638697,17.669
17.639666,17.67
17.640638,17.672
17.642586,17.674
17.643553,17.676
17.645502,17.678
17.647446,17.679
17.648415,17.681
17.650364,17.683
17.65133,17.685
17.65328,17.686
17.655224,17.687
17.657167,17.688
17.658136,17.688
17.660086,17.689
17.66203,17.69
17.662998,17.69
17.664948,17.691
17.666891,17.691
17.668837,17.692
17.67078,17.693
17.67175,17.693
17.673698,17.694
17.675642,17.694
17.677588,17.695
17.679533,17.696
17.681477,17.696
17.683422,17.697
17.685368,17.698
17.687313,17.698
17.689257,17.699
17.691202,17.699
17.693148,17.7
17.695093,17.701
17.697037,17.702
17.698982,17.703
17.700928,17.703
17.702873,17.704
17.704819,17.705
17.706762,17.706
17.708708,17.706
17.709675,17.707
17.711626,17.708
17.713572,17.709
17.714537,17.709
17.71649,17.71
17.717455,17.711
17.718428,17.712
17.72038,17.712
17.721346,17.713
17.723299,17.714
17.724264,17.714
17.725237,17.714
17.72719,17.714
17.728155,17.714
17.729128,17.715
17.731081,17.715
17.732044,17.715
17.733019,17.715
17.734972,17.715
17.735935,17.715
17.73789,17.715
17.739834,17.716
17.740799,17.716
17.742754,17.716
17.743717,17.716
17.745672,17.716
17.746635,17.716
17.74859,17.717
17.749554,17.717
17.751509,17.717
17.753454,17.717
17.75442,17.716
17.756374,17.716
17.757338,17.716
17.759293,17.715
17.761238,17.715
17.762201,17.715
17.764156,17.715
17.766102,17.714
17.767065,17.714
17.769022,17.714
17.769985,17.713
17.770958,17.713
17.77193,17.713
17.772903,17.712
17.773876,17.712
17.774849,17.712
17.775822,17.712
17.776796,17.711
17.77777,17.711
17.778742,17.714
17.779715,17.718
17.780687,17.721
17.78166,17.724
17.782633,17.727
17.783606,17.731
17.78458,17.734
17.786535,17.737
17.787498,17.74
17.788471,17.744
17.790428,17.747
17.792374,17.75
17.79432,17.753
17.796265,17.757
17.798212,17.76
17.800158,17.763
17.802105,17.767
17.80405,17.77
17.805996,17.773
17.807943,17.776
17.809889,17.779
17.811836,17.782
17.813782,17.785
17.81573,17.787
17.818659,17.79
17.820595,17.793
17.82254,17.796
17.824488,17.798
17.826433,17.801
17.82838,17.804
17.830326,17.807
17.832273,17.809
17.834219,17.812
17.83715,17.815
17.839087,17.818
17.841032,17.82
17.84298,17.823
17.844927,17.826
17.845888,17.829
17.847847,17.832
17.849792,17.834
17.85174,17.837
17.853685,17.84
17.854647,17.843
17.856607,17.846
17.858553,17.849
17.859514,17.852
17.861473,17.854
17.86342,17.857
17.865366,17.86
17.866327,17.863
17.868288,17.866
17.869247,17.869
17.871208,17.872
17.872168,17.875
17.874128,17.877
17.875088,17.88
17.877048,17.883
17.878008,17.886
17.879969,17.889
17.880928,17.89
17.881903,17.892
17.883863,17.893
17.884823,17.894
17.885796,17.895
17.88677,17.897
17.887743,17.898
17.88773,17.899
17.888718,17.901
17.88969,17.902
17.890663,17.903
17.891638,17.905
17.891624,17.906
17.89261,17.907
17.892597,17.909
17.893585,17.91
17.89357,17.911
17.893572,17.913
17.894558,17.914
17.894545,17.915
17.89553,17.918
17.895517,17.921
17.896505,17.924
17.896492,17.928
17.897478,17.931
17.897465,17.934
17.897465,17.937
17.898453,17.94
17.898438,17.943
17.898438,17.946
17.899426,17.949
17.899412,17.952
17.899412,17.955
17.899412,17.958
17.9004,17.961
17.900385,17.964
17.900385,17.967
17.900385,17.971
17.900385,17.974
17.901373,17.977
17.90136,17.979
17.902346,17.981
17.902332,17.983
17.902332,17.985
17.90332,17.987
17.903305,17.989
17.904293,17.991
17.905266,17.993
17.905252,17.995
17.905252,17.997
17.90624,17.999
17.906227,18.001
17.906227,18.003
17.906227,18.005
17.906227,18.008
17.907213,18.01
17.9072,18.012
17.9072,18.014
17.9072,18.016
17.906212,18.018
17.906227,18.019
17.906227,18.02
17.906227,18.02
17.906227,18.021
17.906227,18.022
17.906227,18.023
17.90524,18.024
17.905252,18.025
17.905252,18.025
17.905252,18.026
17.904266,18.027
17.90428,18.028
17.90428,18.029
17.903292,18.03
17.903307,18.03
17.903305,18.031
17.903305,18.032
17.902319,18.033
17.902332,18.034
17.902332,18.035
17.901344,18.034
17.90136,18.034
17.90136,18.033
17.900372,18.033
17.900385,18.032
17.900385,18.032
17.900385,18.031
17.900385,18.031
17.900385,18.03
17.900385,18.03
17.900385,18.029
17.900385,18.029
17.900385,18.028
17.900385,18.028
17.900385,18.027
17.901373,18.027
17.90136,18.026
17.90136,18.026
17.902346,18.026
17.90332,18.025
17.903305,18.026
17.904293,18.026
17.905266,18.027
17.90624,18.027
17.907213,18.028
17.9072,18.029
17.908188,18.029
17.90916,18.03
17.910135,18.03
17.911108,18.031
17.91208,18.032
17.913055,18.032
17.914028,18.033
17.915003,18.033
17.915976,18.034
17.91695,18.035
17.916935,18.035
17.917923,18.036
17.918898,18.036
17.91987,18.037
17.920845,18.038
17.921818,18.039
17.92279,18.04
17.923765,18.041
17.924738,18.042
17.925713,18.043
17.926685,18.044
17.92766,18.045
17.928633,18.046
17.92862,18.047
17.929607,18.048
17.93058,18.049
17.931555,18.05
17.93154,18.051
17.932528,18.052
17.933502,18.054
17.934475,18.055
17.93545,18.056
17.935434,18.057
17.936422,18.058
17.937397,18.057
17.937382,18.057
17.93837,18.056
17.938354,18.055
17.939344,18.055
17.93933,18.054
17.93933,18.054
17.940317,18.053
17.940302,18.053
17.941292,18.052
17.942265,18.051
17.94225,18.051
17.94324,18.05
17.944212,18.05
17.944197,18.049
17.945187,18.049
17.94616,18.048
17.947134,18.048
17.948107,18.047
17.949081,18.046
17.949066,18.047
17.950054,18.047
17.951029,18.047
17.951014,18.048
17.952002,18.048
17.951986,18.048
17.951986,18.049
17.951986,18.049
17.951986,18.049
17.951986,18.05
17.951986,18.05
17.952976,18.05
17.952961,18.05
17.952961,18.051
17.952961,18.051
17.953949,18.051
17.953934,18.052
17.954924,18.052
17.954908,18.052
17.955896,18.053
17.955881,18.052
17.956871,18.052
17.956856,18.051
17.957844,18.05
17.958818,18.05
17.958803,18.049
17.959791,18.049
17.959776,18.048
17.960766,18.048
17.96075,18.047
17.961739,18.047
17.961723,18.046
17.961723,18.045
17.962713,18.045
17.962698,18.044
17.963688,18.044
17.96367,18.043
17.96466,18.043
17.965635,18.042
17.965618,18.042
17.96562,18.039
17.966608,18.037
17.966593,18.035
17.967583,18.033
17.967567,18.031
17.968555,18.028
17.96854,18.026
17.96953,18.024
17.969515,18.022
17.969515,18.02
17.970503,18.017
17.970488,18.015
17.970488,18.013
17.970488,18.011
17.971478,18.009
17.971462,18.006
17.97245,18.004
17.972435,18.002
17.972435,18.0
17.973425,17.998
17.97341,17.997
17.97341,17.997
17.97341,17.996
17.97341,17.996
17.97341,17.995
17.97341,17.995
17.97341,17.994
17.97341,17.994
17.97341,17.993
17.97341,17.993
17.9744,17.993
17.974382,17.992
17.974382,17.992
17.974382,17.991
17.975372,17.991
17.975357,17.99
17.975357,17.99
17.976347,17.989
17.97633,17.989
17.97633,17.988
17.97732,17.986
17.977304,17.984
17.978294,17.981
17.97828,17.979
17.97828,17.977
17.979267,17.974
17.979252,17.972
17.979252,17.97
17.979252,17.967
17.979252,17.965
17.979252,17.963
17.979252,17.96
17.979252,17.958
17.978262,17.956
17.97828,17.953
17.97828,17.951
17.97729,17.948
17.977304,17.946
17.976315,17.944
17.976332,17.941
17.975342,17.938
17.975357,17.934
17.975357,17.93
17.974367,17.926
17.974382,17.923
17.974382,17.919
17.973394,17.915
17.97341,17.911
17.97341,17.907
17.97341,17.904
17.97341,17.9
17.97341,17.896
17.97341,17.892
17.97341,17.888
17.97341,17.885
17.97341,17.881
17.9744,17.877
17.974382,17.873
17.974382,17.87
17.975372,17.866
17.976347,17.865
17.97633,17.865
17.97732,17.864
17.977304,17.864
17.978294,17.863
17.979267,17.863
17.979252,17.862
17.980242,17.862
17.981215,17.862
17.98219,17.861
17.982174,17.861
17.982174,17.86
17.983164,17.86
17.983147,17.859
17.983147,17.859
17.983147,17.858
17.983147,17.858
17.983147,17.857
17.983147,17.857
17.983147,17.856
17.983147,17.858
17.983147,17.859
17.983147,17.86
17.982157,17.861
17.982174,17.862
17.982174,17.863
17.982174,17.865
17.982174,17.866
17.982174,17.867
17.982174,17.868
17.982174,17.869
17.983164,17.87
17.983147,17.872
17.984137,17.873
17.984121,17.874
17.985111,17.875
17.986084,17.876
17.986069,17.877
17.987059,17.878
17.988033,17.88
17.989006,17.877
17.98998,17.875
17.990953,17.873
17.990938,17.871
17.991928,17.869
17.9929,17.866
17.993876,17.864
17.99485,17.862
17.994833,17.86
17.995823,17.857
17.996798,17.855
17.99678,17.853
17.997772,17.851
17.998745,17.849
17.99873,17.846
17.99972,17.844
17.999702,17.842
18.000692,17.84
18.000677,17.837
18.001667,17.835
18.00264,17.83
18.002625,17.826
18.002625,17.821
18.003614,17.816
18.0036,17.811
18.00459,17.807
18.004572,17.802
18.004572,17.797
18.005562,17.792
18.005547,17.788
18.005547,17.783
18.006536,17.778
18.00652,17.773
18.00652,17.769
18.007511,17.764
18.007494,17.759
18.007494,17.754
18.008484,17.75
18.008469,17.745
18.008469,17.74
18.009459,17.739
18.009441,17.738
18.010431,17.736
18.010416,17.735
18.011406,17.734
18.01238,17.733
18.012363,17.731
18.012363,17.73
18.013353,17.729
18.013338,17.728
18.013338,17.727
18.013338,17.725
18.013338,17.724
18.013338,17.723
18.013338,17.722
18.013338,17.72
18.013338,17.719
18.013338,17.718
18.013338,17.717
18.013338,17.716
18.013338,17.715
18.013338,17.715
18.013338,17.715
18.013338,17.714
18.013338,17.714
18.014328,17.714
18.01431,17.713
18.01431,17.713
18.01431,17.712
18.01431,17.712
18.015303,17.712
18.015285,17.711
18.015285,17.711
18.016275,17.711
18.01626,17.71
18.01725,17.71
18.018223,17.71
18.018208,17.709
18.019197,17.709
18.020172,17.709
18.020155,17.708
18.021145,17.708
18.02113,17.707
18.02212,17.706
18.023094,17.706
18.023077,17.705
18.024067,17.705
18.025042,17.704
18.026016,17.704
18.026989,17.703
18.027964,17.703
18.028936,17.702
18.029911,17.702
18.030886,17.701
18.031858,17.7
18.033825,17.7
18.03478,17.699
18.035755,17.699
18.03673,17.698
18.037703,17.698
18.038677,17.699
18.039652,17.7
18.040625,17.701
18.0416,17.702
18.042574,17.703
18.043547,17.704
18.043531,17.705
18.044521,17.706
18.045496,17.707
18.045479,17.708
18.046469,17.709
18.047443,17.71
18.047426,17.711
18.048418,17.712
18.0484,17.713
18.049393,17.714
18.049376,17.715
18.050365,17.716
18.050348,17.717
18.050348,17.717
18.05134,17.718
18.051323,17.718
18.051323,17.718
18.051323,17.718
18.051323,17.718
18.052315,17.719
18.052298,17.719
18.052298,17.719
18.052298,17.719
18.052298,17.719
18.052298,17.719
18.052298,17.72
18.052298,17.72
18.052298,17.72
18.052298,17.72
18.052298,17.72
18.052298,17.721
18.052298,17.721
18.052298,17.721
18.051306,17.721
18.051323,17.722
18.051323,17.722
18.051323,17.723
18.051323,17.723
18.051323,17.724
18.051323,17.725
18.051323,17.725
18.050331,17.726
18.050348,17.726
18.049358,17.727
18.049376,17.728
18.049376,17.728
18.048384,17.729
18.0484,17.729
18.0484,17.73
18.0484,17.731
18.0484,17.731
18.0484,17.732
18.0484,17.732
18.0484,17.733
18.0484,17.736
18.0484,17.738
18.0484,17.741
18.0484,17.743
18.0484,17.746
18.0484,17.748
18.0484,17.751
18.0484,17.754
18.0484,17.756
18.0484,17.759
18.0484,17.761
